time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
857,2021-10-04 20:57,108665,102984,5681,89544,7,14007,45,2114,51.402554,4893,32,4.330197,11,3.983648,858,24987,481.1387,1,1,15249,410,7.126041,4439,4381,690,11524,10524,9483,9537,1238,97358,4291,90283,722,915,4226,3615,1249,7075,655,3636,60862,29421,29,0.6271753,70096,15749,8266,3858,1108,576,420,706,148
858,2021-10-04 20:58,152032,140790,11242,124143,17,18280,45,3256,46.692875,5097,32,4.888302,10,4.419504,913,38287,691.2311,1,4,37718,410,4.0307546,6128,8387,1232,17529,13958,15838,12938,10855,124457,5650,112892,1130,1728,6032,6437,2205,11565,756,4894,68350,44542,30,0.58827746,82672,28174,11605,3434,1231,845,339,728,206
859,2021-10-04 20:59,137111,130383,6728,107501,14,23831,44,3056,44.866165,4480,32,5.0852947,10,4.613439,873,38198,695.6884,1,8,36140,358,3.793885,4408,4781,509,14014,13863,12942,13081,14651,112141,3594,103714,661,792,3677,3931,1130,8427,542,3052,61129,42585,20,0.62731653,71305,26936,9996,3283,1236,538,322,752,283
860,2021-10-04 21:00,110573,104817,5756,92585,23,12915,46,6370,17.358398,4800,32,4.348932,11,3.926157,1304,28635,318.02377,1,9,20715,401,5.337823,4543,4582,463,11540,11863,10573,10720,955,99394,4453,87616,830,771,4116,4082,1099,11778,599,3854,58348,29268,16,0.60507536,71965,15189,9369,3445,1615,815,365,375,203
861,2021-10-04 21:01,97319,92119,5200,81567,2,11053,46,1645,59.16049,5084,32,4.355844,14,3.9204724,837,22302,434.22342,0,0,13578,410,7.167403,3889,4095,389,10717,10975,9989,10162,805,87529,3768,80950,736,686,3653,3629,1001,6579,531,3237,53872,27078,22,0.6411184,62195,14082,8352,3023,1703,596,200,376,86
862,2021-10-04 21:02,108496,103323,5173,92100,6,11814,45,1508,71.94695,4898,32,4.59554,11,3.9654095,763,32243,540.53735,0,0,13050,394,8.313869,3854,3935,567,12690,11454,11512,10548,1083,98421,3813,88611,715,867,3767,3336,1203,9810,688,3125,57840,30771,21,0.68225557,69551,15887,9210,3108,1400,527,467,682,256
863,2021-10-04 21:03,99782,95894,3888,85591,3,10866,44,1502,66.432755,3383,31,4.4151773,14,3.8343067,807,34087,458.73483,0,0,14625,268,6.822701,4271,3023,385,10003,10283,9147,9263,807,90842,4234,82257,699,602,4235,2603,839,8585,955,3279,56750,25507,17,0.5728789,68026,14055,7474,2133,914,999,226,444,170
864,2021-10-04 21:04,139730,135839,3891,116474,106,19644,46,32110,4.351604,5163,32,4.1022387,13,3.7303057,9722,44621,52.292843,1,3,42377,396,3.2973075,4067,2714,381,10810,10581,9780,9745,31202,100782,3987,93506,590,670,4296,2214,965,7276,672,3315,66407,27099,30,0.45136335,76000,14262,8038,2767,1218,652,235,665,174
865,2021-10-04 21:05,213489,206607,6882,182847,406,24406,47,75986,2.8095834,4802,33,4.489199,13,3.8033853,13329,74055,59.301296,1,477,97819,379,2.18249,6413,5176,658,18651,17778,15512,15483,71769,128749,6229,110968,944,927,5849,4205,1382,17781,1926,4303,65556,45412,30,0.51860285,86149,22320,13388,5526,2965,1582,666,1077,327
866,2021-10-04 21:06,217676,209013,8663,184816,234,24430,48,96577,2.2539115,3621,38,4.3352375,14,3.68301,16372,93895,47.14311,1,392,116431,276,1.8695709,7259,7207,912,13330,14258,11725,12439,85399,116442,7099,102229,1005,1047,6957,6231,1369,14213,2106,4993,67351,34878,21,0.4133483,85159,18449,9736,3780,2129,1338,573,1007,327
867,2021-10-04 21:07,140648,136160,4488,120845,232,15631,46,46577,3.019688,2851,33,4.12793,12,3.6374412,10839,44073,45.965588,1,419,62269,262,2.258716,4200,3612,277,8443,10801,8072,9318,40295,91735,4144,80282,737,565,4150,3301,806,11453,1309,2835,55045,25237,22,0.45098403,68358,13217,7179,3127,1273,644,321,661,357
868,2021-10-04 21:08,93302,88576,4726,77527,3,11367,45,3774,24.722311,2695,32,4.572672,12,4.1343594,1147,20849,320.6033,0,0,22398,262,4.16564,3949,3580,554,8578,12806,7419,10488,536,84146,3854,78208,811,830,4168,2968,1091,5938,578,3276,48559,29649,16,0.73383206,56065,15786,7562,4370,1615,1072,258,641,203
869,2021-10-04 21:09,91397,87031,4366,76315,8,11170,45,1724,53.0145,5708,32,4.490055,15,3.8267283,802,26844,417.8192,1,3,11634,684,7.856025,3222,3244,488,8269,8139,7182,7225,243,83589,3212,73410,616,797,2747,2725,1099,10179,844,2368,51333,22077,14,0.52443737,63454,12046,6714,1919,843,572,333,361,122
870,2021-10-04 21:10,89900,87080,2820,77871,13,9357,47,2131,42.186768,2866,32,3.957005,13,3.6949127,927,26480,347.81552,0,0,14973,256,6.004141,5208,2085,203,7099,8908,6492,8451,739,81136,5172,74103,874,522,4869,1863,732,7033,836,4336,53994,20109,29,0.49150166,64085,12313,5949,1700,854,407,240,151,93
871,2021-10-04 21:11,87016,83171,3845,73193,6,10276,48,2207,39.427277,2822,32,4.3633356,12,3.8528454,933,23258,344.7374,1,7,12922,274,6.733942,3318,2954,396,7203,8219,6675,7591,1393,78485,3253,70629,664,619,3101,2544,866,7856,614,2639,50134,20495,16,0.53779763,59830,11532,5879,1425,1012,654,312,504,94
872,2021-10-04 21:12,103163,95731,7432,84671,18,11527,45,1251,82.46443,4081,32,4.2083755,11,3.9602427,638,35102,597.29156,0,0,12894,386,8.000854,4191,5799,493,11131,10000,10499,9270,394,91195,4138,84949,716,1291,4188,5280,1584,6246,516,3622,59639,25310,30,0.53114,67717,15123,7804,1727,959,742,202,405,121
873,2021-10-04 21:13,94473,89693,4780,79217,9,10835,45,2482,38.063255,3196,32,4.093731,11,3.7594016,1007,32857,336.40118,0,0,14856,252,6.3592486,4494,3742,288,8116,8394,7449,7747,407,84880,4478,77014,1041,697,4385,3405,950,7866,865,3613,55792,21222,30,0.48725033,66658,11787,6766,1746,725,465,273,378,147
874,2021-10-04 21:14,136190,130425,5765,113952,5,17663,44,4552,29.918716,2762,32,4.9596243,12,4.404516,1069,30977,543.67725,0,0,36102,284,3.7723672,4324,4652,941,17554,13964,15445,12031,630,125485,4285,112456,729,857,4307,3690,1099,13029,850,3435,57769,54687,20,0.84430575,72905,29451,15397,6152,2195,1300,656,637,154
875,2021-10-04 21:15,91246,86646,4600,76878,0,10594,46,2955,30.878511,2676,32,4.369596,13,3.972832,957,21387,363.61234,0,0,18080,258,5.046792,4023,3141,1095,12249,9313,9020,8696,256,82391,3979,75598,759,1181,4096,1988,1435,6793,596,3383,47272,28326,30,0.74250925,55701,13435,8006,5010,2351,701,308,207,174
876,2021-10-04 21:16,122201,111406,10795,100143,9,11649,44,2504,48.802315,3930,31,4.444976,11,4.0249357,862,37489,522.0905,0,0,19817,296,6.1664734,6246,7949,1736,16562,11657,12258,9361,598,104649,6206,96580,1021,2439,7141,6083,2759,8069,728,5478,62935,33645,29,0.6391273,73928,17078,9994,4939,2591,897,430,421,193
877,2021-10-04 21:17,235094,226275,8819,204738,56,21680,46,7403,31.756586,3300,32,4.277017,10,4.1578918,900,133830,1046.2178,0,0,53070,270,4.429885,7550,6646,2999,36194,38202,35349,36039,1123,217614,7521,201270,1833,1883,5814,3620,2161,16344,4356,3165,120403,80867,30,0.5013314,142244,66920,7323,5290,1705,419,164,347,102
878,2021-10-04 21:18,122812,118121,4691,105355,13,13038,44,2308,53.211437,4884,32,4.269732,10,3.8995013,708,41969,652.1144,1,4,18293,400,6.7136064,7525,3477,634,11764,12668,10736,11708,916,109705,7505,101124,1751,873,8151,2802,1189,8581,1371,6134,70613,30511,15,0.53575385,83984,18164,8900,2659,988,1035,278,433,213
879,2021-10-04 21:19,100012,96653,3359,83050,17,13875,44,1916,52.19833,4658,32,4.338603,14,3.9027655,704,24248,537.5767,1,1,13358,354,7.487049,3582,2499,339,10483,11227,8887,9921,1061,92051,3501,84773,508,543,4486,2107,819,7278,552,2949,57511,27262,29,0.64477265,66376,14477,8030,2795,966,880,432,572,316
880,2021-10-04 21:20,99374,92045,7329,82638,2,9677,45,1491,66.64923,2855,32,4.273301,11,3.8301482,784,30767,451.10968,0,0,14377,236,6.912012,3866,5961,637,10342,9715,9293,8808,394,87799,3845,79755,769,994,3806,5312,1354,8044,526,3319,54774,24981,22,0.58649147,64707,14021,7223,2243,868,824,288,470,316
881,2021-10-04 21:21,111259,105369,5890,91704,29,14226,46,4668,23.834404,3946,32,4.347313,10,3.9748597,1463,25016,288.31375,1,4,16018,298,6.9458733,4680,4504,668,11950,11984,11401,11622,490,100239,4609,91563,925,991,4203,3780,1346,8676,792,3817,60333,31230,16,0.65277416,71826,14643,10540,3769,1682,593,255,517,247
882,2021-10-04 21:22,95299,90402,4897,79339,23,11330,44,2168,43.957104,5087,32,4.154023,12,3.8434548,927,22764,376.2287,0,0,10130,398,9.407601,3459,3768,354,9078,9091,8591,8325,373,86601,3418,79777,659,778,3334,3323,1098,6824,493,2925,56769,23008,21,0.55454934,65417,12963,6699,1938,996,509,158,349,232
883,2021-10-04 21:23,107265,102440,4825,90311,20,12631,45,1403,76.454025,4831,32,4.515492,10,3.9521768,723,32555,563.1286,0,0,12482,414,8.593575,3777,3647,608,10209,10053,9542,9026,675,98058,3697,87343,783,782,3548,2997,1108,10715,783,2914,60369,26974,19,0.5295763,73122,15227,7865,2629,1139,390,417,315,141
884,2021-10-04 21:24,117005,112330,4675,99884,16,12783,44,2620,44.658398,5076,32,4.0718064,12,3.7891927,934,37948,457.39188,0,0,16668,429,7.019738,6248,3451,467,10433,11779,9635,11140,573,105583,6197,96579,1241,764,6737,2902,1150,9004,919,5278,68672,27907,30,0.5190291,81367,16871,8150,1997,860,1050,375,414,116
885,2021-10-04 21:25,115161,110849,4312,97700,11,13533,44,2926,39.357826,5103,32,4.5142493,11,3.9316728,881,31316,496.59705,0,0,20638,403,5.5800467,4616,3331,443,10678,14760,9845,12608,89,106147,4489,94607,830,688,4595,2871,978,11540,809,3680,60623,33984,18,0.69615585,74291,17280,9456,4941,1493,1203,399,528,280
886,2021-10-04 21:26,123763,116203,7560,102615,17,13837,44,3056,40.498363,4900,32,4.408922,11,3.913608,827,34220,551.20435,0,0,24374,381,5.077665,4737,5624,745,12018,13660,10461,11365,711,110768,4665,101426,976,1537,4324,4862,1923,9342,750,3915,66986,34440,18,0.6180038,78855,18573,9970,3917,1211,926,469,693,148
887,2021-10-04 21:27,98277,93362,4915,82464,12,11460,46,1389,70.75378,3334,32,4.029766,12,3.8105974,773,29306,462.96378,1,1,12231,290,8.035075,5485,3782,408,9108,9963,8507,9370,433,87495,5441,80984,1266,743,4910,3297,1082,6511,1141,4300,58130,22854,21,0.5265423,68338,12644,7088,2308,882,306,203,393,83
888,2021-10-04 21:28,108486,103631,4855,94027,10,10049,46,2234,48.561325,2899,20,4.38805,12,3.9644797,818,31800,504.49146,1,4,14101,282,7.6934967,4141,3671,487,11420,11327,10926,10467,1700,97956,4022,89488,719,692,3907,3101,1018,8468,665,3357,58925,30563,17,0.65920025,69438,15394,9543,3470,1614,531,329,526,210
889,2021-10-04 21:29,90284,86167,4117,77638,11,8929,45,1355,66.63026,2887,16,4.3042927,10,3.8464959,753,23081,442.51926,0,0,12049,264,7.49307,2942,2992,368,9204,8554,8238,7553,792,82529,2909,74537,624,658,3085,2511,1029,7992,586,2323,50809,23728,17,0.6145829,60379,12183,7456,2147,1071,419,276,696,95
890,2021-10-04 21:30,104533,95306,9227,85371,114,10325,45,1917,54.529472,5134,18,4.3845825,11,3.936069,780,26213,483.79614,1,4,17023,384,6.140692,5035,6447,710,13922,11227,10153,9277,264,90014,4979,83107,1046,2238,4534,5693,2773,6907,726,4253,53164,29943,15,0.72153294,62659,14737,8001,3744,2536,1438,447,674,83
891,2021-10-04 21:31,104171,99267,4904,87513,19,12190,46,2235,46.608948,5073,18,4.430103,10,3.9894023,848,25963,469.1698,1,1,14175,403,7.348924,3796,3619,491,11525,11864,10387,10037,2281,93298,3724,86113,807,857,3321,3058,1177,7185,703,3021,57349,28764,14,0.676599,66413,14922,7796,3333,1573,562,481,718,236
892,2021-10-04 21:32,113433,107697,5736,95383,10,12743,45,1828,62.053062,4741,18,4.1695776,10,3.906107,730,35131,579.0151,1,18,17357,382,6.5352883,6788,4111,532,10975,13643,10018,11772,1454,99770,6729,92853,1887,882,5947,3371,1310,6917,1318,5411,63741,29112,23,0.6039512,74950,15635,8326,3462,1688,511,339,620,250
893,2021-10-04 21:33,83621,79424,4197,68646,3,11011,45,1039,80.48219,5048,17,4.0591507,10,3.8332493,712,20845,429.0576,0,0,6791,373,12.313503,2983,3153,356,7956,8230,7591,7694,285,76196,2898,70766,626,673,2605,2736,1004,5430,438,2460,51355,19411,21,0.5385011,58297,10963,5357,1981,859,302,125,494,66
894,2021-10-04 21:34,126957,117599,9358,102050,2,16135,46,1700,74.68059,5284,22,4.300683,11,3.9417682,712,31996,654.4185,1,2,17370,387,7.308981,4798,6646,765,14578,14240,13380,12613,412,112400,4787,102555,1159,1834,4962,5863,2701,9845,712,4075,65245,37310,20,0.66319305,77774,19362,11714,3769,1556,930,316,737,157
895,2021-10-04 21:35,92782,89064,3718,76833,11,12532,44,1321,70.23618,5031,22,4.1729317,10,3.8539252,817,22539,421.79803,0,0,9794,384,9.4733515,3190,2781,317,9489,10271,8813,9668,144,85749,3153,78786,700,612,2814,2451,918,6963,533,2620,54280,24506,21,0.5997499,62897,13451,7087,2409,946,417,212,693,148
896,2021-10-04 21:36,101403,95396,6007,83837,9,12628,46,1477,68.65471,4874,20,4.2117805,12,3.8856452,749,24690,501.50067,0,0,13360,388,7.590045,4232,4240,689,12564,10918,10944,9927,2365,89332,4048,82306,829,877,3666,3115,1234,7026,774,3274,52781,29525,16,0.65984243,61543,16534,8565,3045,1298,586,179,636,154
897,2021-10-04 21:37,166622,160747,5875,143393,27,18308,43,4066,40.97934,4983,19,4.441246,11,3.9815736,912,38270,706.2456,0,0,37669,412,4.423319,8656,4540,699,24367,21372,18949,17321,1699,150458,8340,138257,2212,908,7617,3714,1269,12201,1597,6743,77345,60912,16,0.85657954,94353,29553,16007,10338,3132,2052,610,968,998
898,2021-10-04 21:38,147666,140638,7028,123714,64,17737,45,6658,22.178732,4991,27,4.4176893,11,4.070294,2334,32808,246.92331,0,0,25532,368,5.7835655,4533,5512,829,21524,17409,17890,14968,542,135589,4478,126465,906,1079,4971,4650,1490,9124,583,3895,75062,51403,23,0.7824889,86516,22377,16986,8632,2003,1238,517,825,288
899,2021-10-04 21:39,107310,103151,4159,91138,20,12372,45,2213,48.490738,2751,22,4.3664336,12,3.9620652,935,24216,438.89304,1,4,17450,258,6.14957,3122,3124,382,11022,13709,9980,11005,614,99432,3095,90459,633,653,2924,2710,1018,8973,529,2566,58258,32201,23,0.707893,68791,15937,9230,3787,1734,712,352,993,197
900,2021-10-04 21:40,102683,93903,8780,83291,13,10908,45,2023,50.757786,2749,17,4.144521,10,3.8332322,759,28843,476.03293,0,0,15169,264,6.769266,5501,5647,1246,11405,10103,10467,9398,565,87845,5488,81788,1146,2552,5983,4332,3125,6057,608,4880,56576,25212,20,0.6008979,65144,14535,7263,2693,797,1079,191,818,127
901,2021-10-04 21:41,94601,90847,3754,80653,9,10483,46,1376,68.750725,2756,20,4.111044,11,3.7755127,657,29354,524.032,0,0,11360,244,8.327553,6286,2640,474,9267,10216,8568,9588,585,84067,6179,78162,1861,706,6505,2098,1023,5905,1111,5068,55463,22699,15,0.5554698,65348,13518,6568,1934,753,576,140,635,73
902,2021-10-04 21:42,94178,90003,4175,77460,3,13003,44,1468,64.15395,3164,19,4.272669,13,3.9064143,883,22675,400.49152,0,0,9997,278,9.420627,3145,3026,465,10395,9543,9375,8718,194,86724,3134,79758,643,736,3343,2475,1089,6966,555,2579,54897,24861,21,0.6029646,63499,12813,7995,2777,826,307,214,606,141
903,2021-10-04 21:43,112271,102717,9554,88885,4,14136,44,2614,42.949886,4895,31,4.247622,11,3.9141428,1147,30962,351.6966,0,0,14454,387,7.7674694,4787,6607,1043,11710,11734,10828,10647,389,97573,4763,91139,1171,2334,5474,5538,2915,6434,597,4166,62661,28478,28,0.5928156,71628,15746,8450,2482,1091,1079,285,618,215
904,2021-10-04 21:44,95860,91744,4116,80075,9,11971,44,2715,35.307552,5214,20,4.134516,11,3.8480663,1227,23408,288.72046,1,9,12068,378,7.943321,3782,2912,415,9326,10206,8927,9155,1117,86912,3719,79892,677,771,4273,2469,1137,7020,612,3107,55403,24489,15,0.57803047,64396,13529,7117,2450,970,657,178,671,135
905,2021-10-04 21:45,127654,123182,4472,107719,10,16007,45,3445,37.054863,4849,27,4.228467,11,3.8909824,1309,29572,368.09778,0,0,18885,382,6.759545,7411,3415,392,16301,17622,15127,15957,815,114997,7362,107908,2444,711,6751,2987,1016,7089,1456,5906,65426,42482,19,0.78581166,76931,20305,13833,5822,1759,948,437,1085,457
906,2021-10-04 21:46,125916,118592,7324,105251,26,14237,45,6015,20.933666,4704,31,4.321185,13,3.96079,2147,29833,220.66605,0,0,20495,377,6.1437426,5262,5613,1126,15175,15094,13704,13917,661,112688,5247,104302,1060,1275,5379,4422,1692,8386,927,4320,65343,38959,28,0.67199564,76111,21617,11566,4581,1300,841,238,791,201
907,2021-10-04 21:47,106839,101770,5069,89728,53,12680,46,1623,65.828094,5229,18,4.323376,10,3.9167438,681,26683,589.62994,0,0,14174,392,7.5376744,4558,3810,613,11488,12603,10839,11485,309,96925,4534,88130,892,881,4378,3149,1237,8795,862,3672,57305,30825,16,0.66758394,68329,17272,8721,2973,1326,716,272,641,259
908,2021-10-04 21:48,120062,110521,9541,99356,42,11561,45,2161,55.558537,4373,20,4.511034,10,3.9330988,723,38779,603.81744,0,0,18302,355,6.560048,5190,7082,723,13456,11580,11946,10422,465,104892,5157,94443,952,1484,5362,6346,2433,10449,942,4215,63010,31433,16,0.6151988,76307,16787,9241,3063,1276,1399,348,626,178
909,2021-10-04 21:49,113599,110216,3383,94458,34,15957,44,4091,27.768028,3733,19,4.3637133,11,3.9961803,871,28386,506.87485,0,0,28666,289,3.962848,3687,2454,305,10357,14879,9221,12577,4617,101944,3586,93823,508,581,4085,2117,897,8121,559,3027,58382,35441,16,0.73257685,68201,17051,9522,5739,1962,1143,328,833,84
910,2021-10-04 21:50,107834,103279,4555,91101,2,12573,45,2883,37.4034,3885,18,4.38304,11,3.8743985,757,29530,530.79126,0,0,15156,294,7.114938,4424,3421,406,10011,11360,9338,10141,2044,96855,4362,88146,947,735,3839,2921,1090,8709,767,3595,58003,30143,14,0.6432665,68712,16270,9605,2964,1142,329,384,640,226
911,2021-10-04 21:51,98510,92467,6043,81266,38,11581,45,1664,59.20072,3726,31,4.14815,12,3.9113953,840,27464,432.75952,0,0,10151,289,9.704463,4522,4531,752,10039,9850,9543,9335,457,87559,4482,81857,983,1049,4207,3669,1441,5702,918,3564,58003,23854,14,0.53397626,66222,13479,7207,2539,936,360,168,369,183
912,2021-10-04 21:52,103061,99154,3907,87057,19,12356,44,1771,58.193676,4176,16,4.0215926,12,3.743621,678,34205,549.1873,0,0,12353,378,8.342994,5135,2824,358,9685,10645,9096,10347,700,93390,5115,85732,798,660,5336,2446,1012,7658,756,4359,60120,25612,14,0.56121135,71218,14315,7300,2400,1100,493,186,602,212
913,2021-10-04 21:53,79710,76401,3309,64517,57,12063,45,896,88.96205,5830,16,3.930001,12,3.701483,595,20334,476.9916,1,2,7272,413,10.961221,2323,2492,335,7694,7700,7417,7391,1543,72567,2289,67071,534,529,2079,2140,785,5496,401,1888,48030,19041,14,0.54633045,54778,10669,5307,1749,716,227,121,535,68
914,2021-10-04 21:54,119406,112018,7388,97393,35,15041,46,2628,45.436073,5754,23,4.3670034,14,4.0332713,978,29770,464.0358,1,8,18608,406,6.4169173,4641,5925,566,13808,12643,12735,11552,3659,103812,4583,96367,618,1012,5106,5302,1369,7445,652,3931,61840,34527,20,0.6863977,71351,18555,9919,4019,1541,658,322,655,301
915,2021-10-04 21:55,104052,98213,5839,88134,6,10483,46,2619,39.729668,2795,22,4.258754,12,3.9365869,875,29549,444.13828,0,0,17520,266,5.939041,7003,4034,407,11025,11338,10424,10559,670,90550,6941,84316,2066,1400,6099,3538,1795,6234,1196,5745,56423,27893,20,0.68944377,67008,13255,9295,3301,1610,857,455,744,132
916,2021-10-04 21:56,119964,114679,5285,101779,18,13334,44,2837,42.28551,5169,19,4.39206,12,3.94625,860,28627,528.5884,0,0,16259,411,7.3783135,4583,3981,573,13297,12682,12352,11996,809,109301,4519,100380,1051,914,4433,3367,1290,8921,768,3751,66368,34012,16,0.6365243,77768,17353,11152,3359,1243,1089,248,758,144
917,2021-10-04 21:57,89674,85469,4205,74485,5,11352,44,1282,69.94852,4791,22,4.2712445,12,3.9376383,723,19369,467.7469,0,0,9889,386,9.068055,2654,3126,402,10118,9888,8548,8326,1428,81403,2621,73720,595,711,2416,2701,1063,7683,480,2141,48574,25146,20,0.6274394,57699,13249,7518,2628,920,429,171,568,161
918,2021-10-04 21:58,101051,92555,8496,80084,4,12747,46,2548,39.658947,4899,20,4.118081,10,3.8507915,927,23986,385.85437,0,0,14827,372,6.8153367,3899,6036,761,10026,9649,9477,8896,400,88274,3848,82514,903,1888,3723,5268,2442,5760,473,3375,56863,25651,15,0.57650095,64604,14501,7312,2377,902,869,166,573,134
919,2021-10-04 21:59,90773,86360,4413,75669,5,10981,45,2763,32.853058,5133,18,4.233592,13,3.9261348,963,22697,353.51712,1,13,9749,369,9.311007,2941,3217,416,9437,8318,8803,7840,657,82865,2913,77008,707,711,2759,2772,1093,5857,567,2346,53893,23115,14,0.5547024,61455,13423,6077,2131,853,359,154,599,116
920,2021-10-04 22:00,112502,108117,4385,94722,9,13818,47,3211,35.036438,4781,21,4.115643,13,3.8389616,981,32159,425.0846,1,13,16369,376,6.8728695,7457,3202,447,11075,13616,10217,12199,2240,98460,7419,91355,1955,797,6972,2730,1143,7105,1127,6292,62210,29145,17,0.6219001,73545,15027,9489,4043,1602,519,235,589,126
921,2021-10-04 22:01,125171,118709,6462,100027,14,19278,46,2374,52.72578,4814,19,4.5350394,11,4.287687,879,26725,582.0171,0,0,23547,381,5.315794,5090,4917,791,14434,11998,13987,11042,1373,112418,4916,103588,916,973,4174,3911,1373,8830,845,4071,65974,37614,15,0.6334774,77210,23254,9312,3488,1350,563,207,910,228
922,2021-10-04 22:02,139017,127993,11024,110824,8,18024,47,2726,50.9967,4948,19,4.627761,10,4.1477113,909,36806,588.2211,1,13,26109,382,5.324486,4563,8127,943,16170,12834,14372,11642,3864,119866,4468,108804,912,1871,4420,6733,2597,11062,714,3754,66998,41806,16,0.6876641,80528,22259,11681,3684,1917,1385,627,845,380
923,2021-10-04 22:03,117365,112636,4729,97359,6,15731,44,2699,43.484623,2911,19,4.5080347,15,4.197379,841,27012,564.3948,1,1,26690,260,4.39734,3846,3589,450,10042,12438,9135,11757,1535,107378,3758,97133,774,676,3555,3065,1017,10245,720,3038,61092,36041,15,0.638998,73239,21474,9257,3340,1440,468,261,721,150
924,2021-10-04 22:04,104467,99803,4664,87617,5,12454,44,2021,51.690746,4343,18,4.300973,12,4.033005,842,24504,479.49762,1,8,14344,326,7.2829757,3323,3513,401,10668,10325,10052,9731,1832,94708,3277,87792,657,732,3170,3077,1091,6916,570,2707,58612,29180,16,0.621871,67170,15746,8622,2994,1169,504,220,682,168
925,2021-10-04 22:05,114058,109397,4661,95581,9,14243,45,1839,62.02175,5136,18,4.153094,12,3.9101346,769,32242,558.7269,1,8,15153,400,7.5270905,6228,3229,606,11079,12327,10293,11596,2353,100921,6088,94502,1093,929,6610,2467,1327,6419,873,5215,65153,29349,16,0.5972751,74851,16425,8890,3063,1251,612,351,680,141
926,2021-10-04 22:06,144873,135800,9073,124384,52,15104,46,2492,58.13523,2913,22,4.566458,10,4.0150075,781,51674,719.06915,1,5,28326,268,5.1144886,8405,7394,1607,23124,21212,17897,15891,1357,126175,8327,118400,1109,1225,8869,5509,1542,7775,942,7385,60652,57748,19,0.86992747,70892,30467,20138,7505,2332,1128,477,648,196
927,2021-10-04 22:07,110918,103995,6923,92605,14,13005,47,1841,60.24878,4133,19,4.681552,15,4.066609,740,24554,582.13513,0,0,21633,287,5.1272593,4924,5584,948,20780,12146,15826,11264,833,98345,4843,90461,689,961,5182,4454,1232,7884,839,4004,48860,41601,18,0.8978435,58519,18837,13063,7272,2181,1111,469,835,242
928,2021-10-04 22:08,97924,89399,8525,79331,27,10507,45,1779,55.044407,2900,19,4.3638296,12,3.899339,679,26515,516.4389,0,0,15538,252,6.302227,4277,6672,1037,10638,9986,9849,9079,643,84559,4221,78467,783,1494,4631,5519,1773,6092,722,3499,52222,26245,15,0.6285487,60471,14366,7928,2501,1108,597,313,624,78
929,2021-10-04 22:09,107369,103324,4045,92535,24,11329,44,1961,54.752167,2766,18,4.1971083,10,3.796901,655,27408,603.1435,1,5,23504,260,4.568116,6562,3100,578,9783,16145,8800,12229,445,96400,6520,89090,963,631,7158,2452,862,7310,1233,5287,55848,33242,15,0.74213225,66793,16960,10766,4046,1090,947,365,763,417
930,2021-10-04 22:10,90503,86500,4003,77973,12,8937,46,1170,77.35299,2772,22,4.3501964,10,3.835584,675,24849,494.18372,0,0,10378,260,8.720659,3722,2941,429,8982,8990,8034,8300,656,82146,3639,74438,662,677,3533,2382,1038,7708,549,3090,50562,23876,15,0.6515585,59835,12689,7698,2235,904,283,312,566,185
931,2021-10-04 22:11,81463,77987,3476,67797,63,10453,46,1222,66.663666,3147,19,4.281957,10,3.8688242,677,20924,447.57312,0,0,10734,254,7.589249,2969,2608,401,8385,8898,7422,8323,506,74547,2943,68078,559,553,2732,2123,833,6469,521,2422,46298,21780,17,0.63937,54104,11525,6804,2046,905,421,245,601,105
932,2021-10-04 22:12,115959,107411,8548,96681,57,10916,45,2215,52.351692,2945,20,4.2955656,12,4.027716,884,30015,490.56448,0,0,22840,274,5.077014,5004,6139,496,11323,14943,11126,11898,517,101917,4865,95712,999,2013,5237,5374,2382,6205,511,4354,62510,33202,21,0.7134591,71016,16448,9531,3635,1641,2033,1033,721,99
933,2021-10-04 22:13,88096,84746,3350,74505,23,10531,44,1817,48.484314,2848,18,4.092972,13,3.8158262,748,24005,434.2139,0,0,13678,250,6.4407077,2595,2486,299,7933,9918,7708,8906,877,81311,2558,74448,501,546,2431,2134,827,6863,462,2096,48886,25562,19,0.66765803,57046,13377,7590,2663,693,703,467,428,113
934,2021-10-04 22:14,106877,102986,3891,91428,6,12092,44,2209,48.382526,5440,20,4.3320355,13,3.879003,905,26487,443.93924,0,0,17272,552,6.187876,3093,2893,480,13051,10258,12345,8875,600,99354,3058,90302,598,615,3262,2294,937,9052,614,2444,57749,32553,14,0.70748615,68502,14657,10892,4483,924,838,649,513,144
