time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
71,2021-09-24 13:01,151012,146770,4242,141380,23,5678,63,69280,2.1797345,2604,27,5.0363493,12,4.6424885,16282,83277,41.950005,2,104,94278,364,1.6017735,2924,3183,516,19882,14096,18577,12805,3798,140188,2851,59320,744,517,1936,2605,919,80868,1371,1480,13334,45986,21,0.6930376,95981,19685,16367,5402,1646,639,1090,815,174
72,2021-09-24 13:02,95610,91317,4293,84564,24,7066,64,8106,11.794967,2471,30,6.3215394,14,5.6116605,1808,40837,284.55255,1,205,37943,295,2.5198324,2740,3210,604,12358,15570,11413,15334,7409,81405,2518,63617,339,399,2104,2470,846,17788,701,1817,19345,44272,19,0.9844263,38523,18492,17257,6121,1330,444,253,628,131
73,2021-09-24 13:03,115700,113194,2506,109515,16,3888,63,66328,1.7443614,2220,27,4.6292825,11,4.2627435,15535,78495,31.137817,2,164,78187,351,1.4797857,2008,1655,300,9319,8528,8225,7999,4891,106375,1946,33519,579,571,1304,1289,771,72856,926,1020,7985,25534,18,0.49043214,81915,13247,6269,3652,1225,522,369,520,138
74,2021-09-24 13:04,57321,54427,2894,50980,42,3616,63,5389,10.636667,2483,27,5.189079,14,4.7032537,1395,20271,184.2889,1,23,17343,360,3.3051376,1379,1872,576,8860,8761,8318,8241,3776,49469,1300,36659,417,340,1078,1174,825,12810,570,730,11584,25075,22,1.009002,25098,11862,7039,3468,1079,462,328,603,227
75,2021-09-24 13:05,70365,67292,3073,61150,33,6374,64,4785,14.705329,2173,25,4.8157134,13,4.381992,1560,24368,189.91603,1,17,16364,318,4.299988,3521,2017,422,13222,14080,12464,13440,2279,61612,3281,43915,798,511,2328,1459,936,17697,1324,1957,9124,34791,31,1.0238755,28409,20731,8402,3612,1226,592,398,640,277
76,2021-09-24 13:06,91854,88119,3735,82998,103,5348,64,5878,15.626743,2689,27,5.958068,13,5.342843,1557,26742,303.6031,1,12,29379,300,3.126519,3253,2916,675,19423,18468,18529,17898,4646,80365,3101,62974,444,469,2667,2084,674,17391,912,2189,14890,48084,21,1.2338058,33911,18473,17406,6805,2636,1567,865,669,326
77,2021-09-24 13:07,68569,65317,3252,59606,57,5945,63,7251,9.456489,2225,26,4.9878745,12,4.5202475,1613,21744,183.98264,1,51,21334,301,3.2140715,3295,2567,630,12339,12065,11749,11499,3444,58712,3138,43805,547,344,2047,1798,551,14907,1075,2063,8134,35671,15,1.0888885,24368,20545,8712,4392,1425,651,438,511,208
78,2021-09-24 13:08,85172,81255,3917,74436,48,7171,64,10802,7.884836,1410,26,5.5129285,13,4.980383,2034,17576,199.99312,2,161,39631,180,2.1491256,1839,2986,535,11371,10469,10810,9014,15351,64272,1662,49777,274,590,2035,2201,724,14495,482,1180,10994,38783,18,0.91614616,26216,23049,8899,3394,1455,726,841,458,178
79,2021-09-24 13:09,167322,162564,4758,147622,84,15248,62,22808,7.33611,1034,31,6.215214,15,5.461523,4729,62197,188.2104,2,1703,67313,188,2.485731,2375,3235,458,28707,28610,25374,24872,45412,115508,2083,92750,278,390,1640,2374,792,22758,838,1245,15873,76877,24,1.1780459,39652,29355,15495,17236,7718,3002,1839,1345,740
80,2021-09-24 13:10,154884,150931,3953,143964,9,7282,64,70331,2.2022152,1318,26,4.7753806,15,4.40443,16736,85891,39.825706,2,134,97625,174,1.5865198,3559,2481,402,16935,17190,14959,16369,13193,134800,3132,56027,447,724,1937,1906,851,78773,1182,1950,8813,47214,18,0.63279617,89061,25513,12181,5148,2561,1555,714,445,284
81,2021-09-24 13:11,138224,134866,3358,128132,29,7064,62,65337,2.1155548,2102,26,4.7203226,15,4.3305283,15560,87911,37.65771,1,72,85907,285,1.6089958,2293,2719,733,14097,12429,12839,12626,8381,124294,2226,46201,519,407,2143,1881,537,78093,868,1358,9663,36538,18,0.5466634,88828,19776,9055,4329,2070,1114,392,383,184
82,2021-09-24 13:12,88983,84752,4231,79153,230,6030,62,5691,15.63574,1624,26,5.184385,12,4.6886797,1743,37063,230.03958,1,12,24133,220,3.6871917,2733,3322,542,17014,16217,15528,15740,5663,76479,2653,55384,637,521,2148,2555,786,21095,977,1676,11152,44232,13,1.0274997,33389,23831,11512,5123,2162,1243,584,587,254
83,2021-09-24 13:13,73766,69571,4195,64477,31,5359,62,9696,7.6078796,2124,22,5.138161,13,4.6253324,2636,22447,122.68247,2,151,24949,283,2.9566717,2404,2862,555,14090,12343,13625,11555,7336,59921,2337,44400,676,909,1434,2161,1243,15521,1055,1282,7997,36403,20,1.0712117,24734,18147,10437,4248,2126,675,416,628,259
84,2021-09-24 13:14,79125,75169,3956,69314,54,6178,64,10380,7.6228323,2409,24,5.191023,15,4.6024027,2889,24282,120.474556,1,133,25483,302,3.1050112,2512,2957,404,14790,13526,13425,13301,6349,66403,2449,48637,622,473,1987,2378,904,17766,1159,1290,9870,38767,17,1.052019,28962,19383,11152,4808,1760,727,479,690,376
85,2021-09-24 13:15,69081,65052,4029,60805,47,4533,63,8355,8.268223,2175,20,4.7898602,13,4.385338,2179,29937,131.71822,2,180,21889,296,3.1559687,3048,2920,579,10259,10151,9179,9745,5406,56762,2806,37541,585,524,1488,2049,945,19221,1365,1441,10766,26775,18,0.83504874,31565,14886,6068,3619,1477,620,375,446,112
86,2021-09-24 13:16,72932,69955,2977,64757,23,5424,64,6968,10.466705,2550,18,4.8650274,14,4.4691873,1992,28391,157.63956,2,206,20039,339,3.639503,2203,1872,368,12691,13396,11626,12749,2670,65158,2049,42985,279,569,2007,1452,1029,22173,680,1369,7546,35439,13,0.9889349,30573,19702,8743,4619,1456,673,330,505,155
87,2021-09-24 13:17,257112,253775,3337,248551,83,5391,63,135655,1.8953375,2981,26,4.4353304,12,4.155279,27730,214819,38.073387,2,218,208922,398,1.2306602,2236,2141,415,11697,11444,10959,10933,1967,249708,2162,39229,602,487,1621,1566,1060,210479,1022,1140,8207,31022,15,0.24954495,219911,17073,7572,3924,1301,654,397,452,127
88,2021-09-24 13:18,123468,120885,2583,114495,36,6633,63,67724,1.8231056,3136,24,4.4060802,12,4.1644373,15547,80331,32.47424,2,12,81936,385,1.5068834,1394,1948,367,9276,10301,9245,9412,2524,117060,1322,39655,265,432,1463,1498,542,77405,437,885,8632,31023,13,0.48483008,86602,18654,7627,2742,849,478,230,584,170
89,2021-09-24 13:19,165697,78437,87260,71898,67,6805,62,104388,1.5873184,2616,26,4.789704,11,4.3711767,4829,31835,71.363846,2,24,118963,326,1.3928448,2338,85801,345,14833,9345,11970,11525,2986,73373,2198,54804,1079,855,1415,4555,1199,18569,1289,909,10695,44109,24,0.5722071,30693,21751,12309,4228,3759,831,560,670,167
90,2021-09-24 13:20,85662,82607,3055,77569,56,5318,63,32465,2.6385953,1860,19,4.850606,14,4.594308,5413,28908,70.45464,1,3,44105,223,1.9422288,28274,2385,567,11167,12655,12085,10587,1027,53358,28145,39642,703,430,1667,1699,618,13716,26574,1571,7185,32457,15,0.88451123,47693,15851,7923,4278,3129,825,457,592,252
91,2021-09-24 13:21,122912,119657,3255,112549,35,7359,63,70075,1.7540064,2760,25,4.9408226,13,4.683955,18825,68473,29.854874,1,47,81524,357,1.5076787,60096,2375,653,9948,11602,10799,10530,1065,58569,60023,44919,718,650,1592,1665,807,13650,58569,1454,7735,37184,24,0.64110094,80162,19936,10117,3787,2072,731,383,590,198
92,2021-09-24 13:22,91544,87428,4116,78706,41,8970,63,9211,9.938552,2285,27,5.7541404,12,5.2186027,1736,28296,263.68146,2,11,28268,321,3.2384322,3362,3291,720,15050,15311,14457,14882,1567,82564,3272,62331,374,419,2170,2497,760,20233,1114,2158,16495,45836,23,1.0664817,38372,20917,15664,7008,1602,680,321,426,105
93,2021-09-24 13:23,61743,58067,3676,52459,20,5861,63,8339,7.404125,2826,27,4.8033133,12,4.4178967,1762,20390,146.42055,1,10,19326,386,3.1948152,1824,2558,444,10600,9967,10175,9425,1868,54457,1792,37827,567,549,1305,2005,1036,16630,873,919,6955,30872,19,0.99135125,24610,18438,6642,3678,1075,414,201,534,121
94,2021-09-24 13:24,58367,55155,3212,50238,15,5185,62,3399,17.171816,2618,24,4.8568397,12,4.451709,1229,19862,200.99104,1,7,14287,366,4.0853224,1650,2232,397,10433,9647,9759,9203,3288,50350,1594,35942,314,622,1609,1698,847,14408,684,910,8082,27860,17,0.9855398,23382,15256,7080,3086,1127,472,525,527,139
95,2021-09-24 13:25,58003,52998,5005,48134,10,5212,63,4251,13.644554,1576,19,4.818182,12,4.478188,1329,18547,179.9368,2,7,17038,218,3.4043314,3966,3676,971,9091,8944,8804,8548,3883,45465,3633,33072,1025,829,2216,2340,1013,12393,1666,1967,8117,24955,18,0.94717515,22451,13814,6605,3199,1191,417,325,531,190
96,2021-09-24 13:26,52061,48816,3245,45303,52,3740,63,3474,14.985895,1854,20,4.8042445,12,4.4160523,1261,18119,172.01585,1,10,13807,260,3.7706237,2579,2398,575,9365,8580,8959,8405,1351,44975,2523,33140,662,379,1811,1790,758,11835,1225,1298,7013,26127,17,1.1010162,20219,14196,6766,3383,956,428,284,541,156
97,2021-09-24 13:27,62197,58881,3316,53651,42,5474,63,4336,14.344327,1929,21,4.7250724,13,4.3352695,1630,19415,157.52147,1,32,16989,277,3.661016,2394,2070,389,10925,11930,10477,11217,2236,54334,2308,38065,498,925,1965,1599,1163,16269,873,1435,7225,30840,18,1.0006592,24579,18191,7425,3468,1154,476,260,487,104
98,2021-09-24 13:28,56700,53905,2795,48855,14,5471,64,4454,12.73013,2697,26,4.6883593,13,4.3716908,1517,19230,156.74884,1,8,15593,369,3.636247,1844,2170,565,10854,9804,10232,9228,1871,50269,1764,35066,435,356,1631,1538,546,15203,728,1036,7306,27760,18,0.9463845,23396,16439,6682,3026,1096,432,262,244,77
99,2021-09-24 13:29,69079,65375,3704,59320,26,6375,63,9838,7.021651,1531,23,4.6959543,14,4.340864,2071,19933,137.82376,1,14,23559,220,2.9321704,1865,2777,702,9622,10770,8948,10161,2773,60849,1816,41710,389,565,1490,1967,815,19139,809,1007,11733,29977,18,0.8596824,31876,16970,7818,3149,1156,465,349,357,114
100,2021-09-24 13:30,61574,57604,3970,52969,98,4890,63,6911,8.909564,1839,21,4.7986946,14,4.4627805,1958,19794,132.17569,2,15,20118,305,3.0606422,3129,3059,819,10439,10748,9877,10109,2495,52092,3020,38156,509,500,1935,2015,799,13936,935,2085,7984,30172,17,1.0799364,23246,15899,8355,4028,1441,611,320,510,177
101,2021-09-24 13:31,128540,124929,3611,118227,33,6974,62,67693,1.8988669,1862,24,4.4429398,14,4.211296,15599,81401,33.827362,1,19,82597,271,1.5562309,2420,2900,697,12630,11133,12120,10719,2712,119855,2310,42833,616,468,1751,2037,653,77022,911,1399,8273,34560,17,0.52854365,86376,20238,9043,3474,1067,490,245,565,168
102,2021-09-24 13:32,117098,113842,3256,108324,11,5919,63,64764,1.8080723,2259,24,4.3886704,12,4.1589484,15384,79425,30.913221,1,29,76024,325,1.5402768,2003,2164,549,10220,9726,9765,9597,1735,110178,1956,35951,391,614,1347,1553,1018,74227,1012,944,7501,28450,20,0.4798374,82886,16169,7578,3040,845,375,218,472,117
103,2021-09-24 13:33,64696,61780,2916,54098,26,7871,64,8736,7.405678,1606,22,4.6450467,12,4.263095,1770,18709,149.45988,1,107,18774,244,3.4460423,1940,2157,406,10194,10001,9997,9577,1802,58101,1913,41529,372,537,1503,1687,696,16572,705,1208,9089,32440,20,0.9565043,26515,20978,6583,3105,991,501,224,473,111
104,2021-09-24 13:34,70311,67295,3016,61999,24,5611,62,8638,8.139731,2004,29,4.869381,12,4.4407907,1953,19763,153.87967,2,362,20798,244,3.3806615,2225,2193,488,10905,10067,10500,9474,5865,59263,2190,44190,676,349,1396,1625,765,15073,1187,1003,15456,28734,23,0.80553544,31867,16227,7455,3384,1115,390,245,213,94
105,2021-09-24 13:35,135172,130183,4989,125727,54,4857,63,68549,1.9719033,2214,25,4.5537515,14,4.270527,15994,86517,34.903214,1,85,83914,297,1.6108397,3711,3805,875,12305,13782,11186,12650,1653,124874,3645,48550,785,832,2875,2862,1129,76324,1233,2412,14888,33662,23,0.54643714,92629,18095,9759,4362,1489,646,283,438,158
106,2021-09-24 13:36,62336,58623,3713,54297,27,4617,63,4579,13.613453,2108,22,4.970268,13,4.5698786,1559,19716,172.93073,1,19,19000,257,3.280842,2858,2607,578,11119,10855,10031,10366,2440,53410,2787,39808,522,734,1521,1973,1021,13602,1374,1413,8772,31036,21,1.0418217,23967,16608,8458,3951,1352,482,294,431,153
107,2021-09-24 13:37,122111,117225,4886,113603,32,4021,63,63846,1.9125866,1183,24,4.551171,13,4.2863894,15276,82907,33.058914,1,8,78921,224,1.5472561,3630,3731,911,10550,11507,10145,11223,2680,111072,3506,37086,836,802,2471,2691,998,73986,1111,2395,7474,29612,20,0.5375273,82816,16522,7969,3766,1330,612,348,441,156
108,2021-09-24 13:38,62952,59083,3869,54571,56,4796,63,3451,18.241669,1868,24,5.135927,14,4.742769,1136,18333,248.37411,1,9,16301,216,3.861849,2444,2938,661,12987,10879,12136,9981,2754,54029,2307,40295,621,532,1449,2089,787,13734,1125,1182,7775,32520,20,1.1217277,22869,15556,9570,4860,1473,490,260,566,176
109,2021-09-24 13:39,51362,48279,3083,44377,62,4111,62,4305,11.9307785,1466,22,4.7503676,13,4.386586,1314,16192,162.25038,1,28,14463,220,3.5512688,1817,2353,578,9183,8422,8891,7745,2233,44350,1764,30999,364,426,1224,1657,609,13351,924,840,7337,23662,18,0.98459953,21746,13439,5406,2602,1119,418,230,533,120
110,2021-09-24 13:40,670160,648225,21935,623455,145,27020,63,64075,10.458993,7320,24,4.695345,16,4.45043,15368,409445,188.56879,1,8,80356,850,8.339888,20384,13650,4148,63409,77142,63547,72293,1375,626525,20303,233705,4037,4314,13129,9419,8226,392820,8429,11874,45402,188303,19,0.6601513,447521,92661,53296,28199,9338,3707,1743,3119,2811
111,2021-09-24 13:41,402050,377020,25030,349325,395,31075,64,9371,42.90364,7915,24,5.1814494,14,4.684261,1969,93530,908.1031,1,4,26536,1040,15.151115,17088,17883,5218,67026,58631,63181,57165,3540,356477,16957,245177,4455,4367,12352,12569,7062,111300,7519,9438,62072,183105,21,1.0600796,181755,100124,46153,20158,7932,4065,2473,3079,2353
112,2021-09-24 13:42,335320,315995,19325,283820,230,34085,63,8149,41.148605,6505,22,4.7279863,13,4.347189,1900,100875,729.3316,2,29,20769,750,16.145216,11493,13196,3192,60578,54764,56591,53107,2340,302285,11392,203704,2795,4169,9403,9851,6006,98581,6460,4932,38936,164768,20,0.9947453,144541,101430,33932,15696,5502,3001,1951,2512,1754
113,2021-09-24 13:43,582690,567695,14995,540935,315,27960,63,66694,8.736768,6840,24,4.503721,12,4.213865,15466,385870,155.23116,1,38,79740,1050,7.307374,8407,11035,2633,45786,48709,42937,46216,1985,557401,8372,177949,2331,2091,6944,8341,3862,379452,4074,4298,33805,144144,19,0.52459455,417797,82099,32930,14378,6160,3402,2840,2314,865
114,2021-09-24 13:44,298410,283590,14820,254010,145,30875,63,8104,36.822556,9535,23,4.7571845,13,4.329384,1749,84280,706.1978,2,54,19245,900,15.505846,9042,10485,2933,48674,43782,45803,41659,1600,273001,8983,179804,2828,2214,6482,7506,4282,93197,5095,3888,38038,141766,21,1.0107135,137020,79272,34976,15069,5173,2611,1861,2368,734
115,2021-09-24 13:45,401984,383288,18696,349840,264,34680,63,3917,102.62548,11248,23,4.8575277,12,4.380727,1393,123992,1210.7911,2,10,13618,1808,29.518578,17357,11368,3906,65170,70235,60690,65081,447,365531,17317,256741,4274,3880,11528,7443,7281,108790,8358,8959,67484,189257,21,1.165427,185696,92490,52507,23431,9887,4219,2482,4257,1644
116,2021-09-24 13:46,472696,446792,25904,409696,152,39440,62,3631,130.18343,11248,21,4.833211,12,4.4379845,1239,142640,1611.1122,1,50,14669,1696,32.224148,20987,18284,6104,82298,84230,79105,79615,1641,424240,20885,297097,5007,4577,14055,12113,7544,127143,9670,11215,62218,234879,20,1.072681,200728,129876,57755,29218,11132,4484,2113,3097,923
117,2021-09-24 13:47,440816,418824,21992,390680,168,30128,62,3759,117.269485,11320,22,4.9228125,13,4.503333,1278,136888,1483.975,1,1,17409,1248,25.321156,15609,16170,4532,76771,75483,72726,72906,3184,400121,15555,261328,3363,3101,12928,11565,5732,138793,6382,9173,51184,210144,17,1.0614632,197588,112913,51727,27406,9644,3100,1972,4198,1718
118,2021-09-24 13:48,472240,439976,32264,404608,88,37880,61,3345,141.17787,24288,25,4.9983454,13,4.607524,1277,141192,1598.5591,1,68,16174,1776,29.197477,18910,24019,6163,78616,81648,74408,78005,3417,417761,18834,294599,3959,5580,12767,17755,8133,123162,9609,9225,67559,227040,16,0.98887855,202053,123983,60854,28104,7823,2984,1857,3820,1279
119,2021-09-24 13:49,602152,580416,21736,541560,216,40888,60,14859,40.524395,12088,23,4.934268,12,4.304692,2385,164488,1052.441,3,1449,29276,1648,20.56811,12683,16149,3852,86560,76342,82587,73281,11586,556233,12627,313420,3386,3331,9397,12241,5501,242813,6999,5628,84312,229108,18,0.76877266,335360,128278,57218,25653,7874,3359,2455,3458,1062
120,2021-09-24 13:50,68056,64206,3850,60864,22,3696,61,12640,5.384177,1342,25,5.3506527,12,4.5595584,2461,21463,119.7115,1,17,29874,216,2.2781014,2636,3049,720,9472,9792,8892,9475,1254,60377,2521,39607,455,478,1729,2289,740,20770,610,1911,8602,31005,18,0.9865258,30291,16246,8599,4300,1503,532,258,485,182
121,2021-09-24 13:51,72513,68572,3941,62800,18,6217,63,7255,9.9949,1133,22,5.036123,12,4.54827,1476,18867,212.85231,1,31,23449,200,3.0923707,3352,3073,715,12667,12489,12077,11681,3447,61832,3275,45409,876,541,2301,2296,809,16423,1340,1935,8474,36935,18,1.0732834,26560,21416,9459,3689,1416,618,292,486,169
122,2021-09-24 13:52,127642,123687,3955,116869,25,7297,61,68100,1.8743318,1551,30,4.5706663,16,4.256179,15552,75949,34.01273,2,53,81246,226,1.5710558,2446,2762,633,11474,10981,10959,10630,1513,119844,2313,42744,711,663,1561,2023,1077,77100,751,1562,7510,35234,25,0.5643362,85551,19984,9660,3736,1114,473,287,494,176
123,2021-09-24 13:53,117717,114017,3700,109737,35,4647,65,64742,1.8182478,1349,29,4.6029015,13,4.251524,15448,77796,31.520067,2,52,78833,214,1.4932452,2647,2684,475,10121,10135,9461,9668,3008,108481,2573,35476,454,706,1619,1934,897,73005,1298,1275,7186,28290,22,0.53664297,81677,15213,6631,3891,1331,543,417,550,180
124,2021-09-24 13:54,62532,59355,3177,53026,37,6558,62,8277,7.554911,1473,29,4.8613257,14,4.3381686,1707,18903,151.62448,1,13,21232,208,2.945177,1752,2417,695,10274,10077,9654,9547,4607,53090,1718,36777,407,540,1421,1618,666,16313,672,1046,6931,29846,17,0.93277043,24050,18019,7030,2923,1052,450,308,352,134
125,2021-09-24 13:55,385335,368100,17235,333180,335,35835,62,9116,42.270184,7105,30,4.8480577,11,4.3572536,1713,129120,940.1751,1,4,23905,1020,16.11943,11672,9813,3183,59914,61404,57585,58294,4731,351735,11633,214534,3019,3624,8780,6594,7384,137201,6133,5500,52164,162370,18,0.8932098,196174,93825,36004,15877,5567,3775,6707,2300,930
126,2021-09-24 13:56,296525,277045,19480,256655,30,21615,63,3497,84.794106,8000,19,5.127759,11,4.6083307,1206,95075,1063.466,1,8,16788,1120,17.662914,13921,13768,3157,45941,53752,44535,51133,2412,260795,13857,183817,3567,3691,10043,10551,5629,76978,6814,7043,38072,145745,15,1.056427,123055,76276,42627,16100,6063,2133,1441,3192,1484
127,2021-09-24 13:57,573135,557885,15250,534685,250,24745,63,63673,9.001225,8070,24,4.501976,12,4.165518,15352,380960,151.97075,1,26,75371,1140,7.6041846,10077,10325,3023,46495,46226,41861,42142,938,546952,10021,168379,3009,3087,7944,7239,4843,378573,5011,5010,38007,130372,17,0.53946626,422203,70167,31223,13414,4850,1658,3346,3920,924
128,2021-09-24 13:58,234105,223740,10365,200525,30,24230,63,3735,62.678715,6820,22,4.767498,13,4.265129,1161,76095,826.7356,2,54,12222,1060,19.154394,7676,7416,1730,39310,37856,37058,36954,1719,214381,7647,142617,1990,1920,5168,5647,2913,71764,3780,3867,31959,110658,19,0.9443882,107937,65487,27017,10765,3732,1710,970,1656,647
129,2021-09-24 13:59,592870,577105,15765,553310,90,25185,61,64351,9.213066,6680,32,4.4933853,13,4.1386576,15365,392075,155.94371,2,32,76062,1140,7.7945623,8456,10764,3372,53071,45340,49670,42791,2659,566101,8390,178453,3095,2989,5082,7311,4890,387648,5029,3361,38868,139585,17,0.49995276,432110,78442,32909,14221,4103,2946,2626,3242,1193
130,2021-09-24 14:00,59670,56857,2813,53017,13,4321,64,4692,12.717391,1305,32,4.873173,12,4.3346467,1589,18498,156.62366,1,4,17812,218,3.3499887,2950,2158,609,10843,12644,10307,12197,981,52961,2879,39922,503,461,1998,1491,620,13039,840,2039,7768,32154,28,1.1876488,21915,17419,8620,4050,1290,608,419,685,196
131,2021-09-24 14:01,52026,48257,3769,44341,30,4157,64,4189,12.41967,1470,30,4.779928,14,4.3541455,1353,15818,156.35846,2,13,15642,171,3.3260453,2602,3090,825,9436,8829,8950,8580,1399,44331,2531,32054,570,460,1721,2178,604,12277,1159,1372,6840,25214,29,1.0671395,20469,13975,6223,2993,1086,533,357,531,125
132,2021-09-24 14:02,68004,64762,3242,59293,39,5812,64,6091,11.164669,1211,31,4.7657733,15,4.3685803,1532,20034,185.89621,1,14,22053,210,3.083662,2426,2219,368,11946,12832,11249,12330,2744,59682,2301,42668,770,785,1764,1761,933,17014,1024,1277,8390,34278,14,1.0153079,26566,18901,9794,3316,1223,654,362,538,171
133,2021-09-24 14:03,129534,125037,4497,118935,18,6479,62,66126,1.9588966,1433,32,4.4769707,16,4.218303,15473,82878,34.22258,1,7,79142,226,1.6367289,2491,3040,805,12678,11441,12070,10823,2735,120099,2328,43293,659,836,1577,2096,1169,76806,1115,1213,7483,35810,19,0.5283169,85574,20950,9581,3058,1198,739,442,284,136
134,2021-09-24 14:04,141235,136758,4477,130522,104,6576,62,68278,2.0685287,2056,32,4.5577445,12,4.286952,15602,87118,37.730034,1,7,86715,206,1.6287262,2597,3344,602,15177,13880,13720,11449,2929,131519,2485,51741,675,669,1968,2399,846,79778,1229,1256,10098,41643,22,0.61008954,91376,22097,11649,4430,1397,789,764,496,249
135,2021-09-24 14:05,67492,63651,3841,57565,42,6425,64,9310,7.249409,1649,32,4.783083,13,4.3813767,1833,16523,153.23349,1,5,22855,230,2.9530518,2868,2503,520,10671,11387,9757,10696,911,59914,2749,44122,697,754,2156,1918,1296,15792,1118,1631,10956,33166,22,1.0567179,28104,19381,7435,3242,1579,905,614,539,227
136,2021-09-24 14:06,63206,60148,3058,54549,53,5951,64,6696,9.439366,1679,29,5.011771,14,4.4973564,1601,17351,170.32855,3,64,19908,244,3.1749046,2610,2450,456,10556,10037,9912,9378,3189,54488,2476,40169,560,281,1822,1836,469,14319,936,1540,8678,31491,17,1.087112,24149,17167,8415,3515,1132,686,369,595,225
137,2021-09-24 14:07,160573,73760,86813,68525,32,5589,62,98353,1.6326193,1689,32,4.9197397,13,4.4002576,4304,32300,75.8355,3,24,113167,228,1.418903,2681,85624,43298,15232,11859,12248,13786,2538,68701,2554,53282,595,876,1688,42130,1029,15419,1070,1484,7866,45416,24,0.62746537,24576,21727,12997,5198,3823,904,457,638,244
138,2021-09-24 14:08,192358,186664,5694,183286,49,4035,63,133086,1.4453661,1035,31,4.5768228,12,4.316799,27393,148332,29.54784,2,26,149571,151,1.2860649,3716,4220,733,10729,9576,10184,8654,4133,179537,3099,36000,609,543,1990,2554,752,143537,1354,1745,7455,28545,21,0.3246083,152579,14387,8500,3996,1206,557,303,410,223
139,2021-09-24 14:09,160493,156518,3975,149225,29,7542,62,98877,1.6231581,1686,30,4.957858,13,4.685391,21305,96804,34.492844,2,63,114988,139,1.3957369,45128,2997,860,11745,12535,11415,9926,1948,109583,45083,47149,644,525,41654,1968,837,62434,44029,1054,9986,37163,18,0.48154125,116588,19412,10328,3492,2616,701,331,502,237
140,2021-09-24 14:10,66555,63067,3488,58074,19,5352,63,6230,10.682985,1631,32,5.053974,13,4.5946693,1782,17053,163.75084,1,7,21137,208,3.1487439,3350,2699,372,10959,10666,10396,10073,1239,58538,3234,42661,539,480,1972,2266,729,15877,1176,2058,11280,31381,17,0.98180455,28667,18088,8350,3363,1158,636,287,527,177
141,2021-09-24 14:11,70236,65105,5131,59953,73,5577,63,9847,7.132731,1620,31,5.053268,14,4.610076,2792,20424,108.42693,1,8,23271,232,3.018177,3393,3757,1145,10022,11568,9501,11265,1460,60386,3287,41245,777,1024,2333,2400,1240,19141,1550,1737,11861,29384,17,0.8787944,32790,17214,7189,3031,1282,644,359,505,145
142,2021-09-24 14:12,56893,53872,3021,49450,21,4684,61,5441,10.45635,1686,31,4.9065747,14,4.50594,1691,16458,144.43288,2,12,16589,184,3.4295619,2064,2130,385,9919,9719,9190,9313,1327,50533,1994,36392,441,456,1703,1694,839,14141,792,1202,8021,28371,22,1.0836482,23103,14846,7530,3548,1409,567,310,524,231
143,2021-09-24 14:13,125487,121448,4039,115755,63,5970,63,63873,1.964633,1810,24,4.5391607,15,4.245323,15315,79857,33.78831,1,8,76347,182,1.6436403,2937,2990,724,11530,12298,11425,11369,2024,116669,2768,40915,451,487,2291,2107,867,75754,980,1788,7574,33341,16,0.5601058,84536,18863,8147,3963,1526,778,387,559,202
144,2021-09-24 14:14,133240,128942,4298,124597,39,4852,62,64088,2.0790164,1691,24,4.6736517,15,4.3918815,15332,82280,37.120922,2,28,80728,222,1.6504806,2845,3380,658,13727,12348,13170,11550,3864,122490,2758,47263,748,501,2242,2551,661,75227,1072,1686,8930,38333,16,0.58579254,85490,21043,10234,4438,1682,865,407,514,148
145,2021-09-24 14:15,69927,65566,4361,60154,19,5721,64,6952,10.058544,1518,20,5.21078,16,4.844523,1850,19274,172.6227,1,2,21448,210,3.260304,3612,3380,882,12749,12221,11915,11557,2654,59527,3256,44190,721,529,2396,2289,754,15337,1045,2211,9783,34407,16,1.0407854,26528,19290,8582,4161,1984,788,306,466,184
146,2021-09-24 14:16,68211,63572,4639,57205,16,6807,62,9037,7.5479693,1413,24,4.7967343,14,4.4092684,2269,21073,124.473335,1,10,22721,210,3.0021126,3959,3672,758,10605,10732,9664,10200,2112,57660,3283,42039,569,556,2618,2856,808,15621,811,2472,8940,33099,16,1.002375,25749,19636,8196,3672,1597,698,288,533,146
147,2021-09-24 14:17,66691,61275,5416,55975,26,5705,63,9485,7.031207,1742,31,5.023876,15,4.5973725,2652,21696,107.08748,1,37,21275,216,3.1347122,4237,3619,662,11203,10532,10613,10197,3216,54454,2520,39048,451,740,2016,2911,1165,15406,1017,1503,9367,29681,13,0.9546416,26026,15994,7324,3868,1716,687,324,387,158
